1158405.0,1158405.0,0.0,2018-01-01 16:40:30
1159405.0,1159405.0,0.0,2018-01-01 16:41:30
1159405.0,1159405.0,0.0,2018-01-01 16:43:00
1159405.0,1159405.0,0.0,2018-01-01 16:45:00
1159405.0,1159405.0,0.0,2018-01-01 16:46:30
1159405.0,1159405.0,0.0,2018-01-01 16:47:30
1159405.0,1159405.0,0.0,2018-01-01 16:48:30
1159405.0,1159405.0,0.0,2018-01-01 16:49:30
1159405.0,1159405.0,0.0,2018-01-01 16:50:30
1159405.0,1159405.0,0.0,2018-01-01 16:51:30
1159405.0,1159405.0,0.0,2018-01-01 16:52:30
1159405.0,1159405.0,0.0,2018-01-01 16:53:30
1179542.5,1179542.5,0.0,2018-01-01 16:54:30
1184267.5,1184267.5,0.0,2018-01-01 16:55:30
1169855.0,1169855.0,0.0,2018-01-01 16:56:30
1169855.0,1169855.0,0.0,2018-01-01 16:57:30
1169855.0,1169855.0,0.0,2018-01-01 16:58:30
1169855.0,1169855.0,0.0,2018-01-01 16:59:30
1170825.0,1170825.0,0.0,2018-01-01 17:00:30
1172765.0,1172765.0,0.0,2018-01-01 17:01:30
1174705.0,1174705.0,0.0,2018-01-01 17:02:30
1177645.0,1177645.0,0.0,2018-01-01 17:03:30
1178735.0,1178735.0,0.0,2018-01-01 17:04:30
1180525.0,1180525.0,0.0,2018-01-01 17:05:30
1182465.0,1182465.0,0.0,2018-01-01 17:06:30
1184405.0,1184405.0,0.0,2018-01-01 17:07:30
1167207.5,1167207.5,0.0,2018-01-01 17:08:30
1150010.0,1150010.0,0.0,2018-01-01 17:09:30
1151950.0,1151950.0,0.0,2018-01-01 17:10:30
1153890.0,1153890.0,0.0,2018-01-01 17:11:30
1154830.0,1154830.0,0.0,2018-01-01 17:12:30
1156770.0,1156770.0,0.0,2018-01-01 17:13:30
1159680.0,1159680.0,0.0,2018-01-01 17:15:00
1162590.0,1162590.0,0.0,2018-01-01 17:16:30
1165500.0,1165500.0,0.0,2018-01-01 17:18:00
1169380.0,1169380.0,0.0,2018-01-01 17:20:00
1174230.0,1174230.0,0.0,2018-01-01 17:22:30
1178110.0,1178110.0,0.0,2018-01-01 17:24:30
1180050.0,1180050.0,0.0,2018-01-01 17:25:30
1181990.0,1181990.0,0.0,2018-01-01 17:26:30
1184900.0,1184900.0,0.0,2018-01-01 17:28:00
1187810.0000002694,1187810.0000002694,0.0,2018-01-01 17:29:30
1188780.0,1188780.0,0.0,2018-01-01 17:30:30
1193717.5,1193717.5,0.0,2018-01-01 17:31:30
1198655.0,1198655.0,0.0,2018-01-01 17:32:30
1198655.0,1198655.0,0.0,2018-01-01 17:33:30
1198655.0,1198655.0,0.0,2018-01-01 17:34:30
1197655.0,1197655.0,0.0,2018-01-01 17:35:30
1196655.0,1196655.0,0.0,2018-01-01 17:36:30
1196655.0,1196655.0,0.0,2018-01-01 17:37:30
1196655.0,1196655.0,0.0,2018-01-01 17:38:30
1196655.0,1196655.0,0.0,2018-01-01 17:39:30
1196655.0,1196655.0,0.0,2018-01-01 17:40:30
1196655.0,1196655.0,0.0,2018-01-01 17:41:30
1196655.0,1196655.0,0.0,2018-01-01 17:42:30
1196655.0,1196655.0,0.0,2018-01-01 17:43:30
1196655.0,1196655.0,0.0,2018-01-01 17:44:30
1196655.0,1196655.0,0.0,2018-01-01 17:45:30
1196655.0,1196655.0,0.0,2018-01-01 17:46:30
1212946.6666666665,1212946.6666666665,0.0,2018-01-01 17:48:30
1211267.5,1211267.5,0.0,2018-01-01 17:50:30
1206330.0,1206330.0,0.0,2018-01-01 17:52:00
1206330.0,1206330.0,0.0,2018-01-01 17:55:00
1218498.750001127,1218498.750001127,0.0,2018-01-01 17:58:00
1212780.0,1212780.0,0.0,2018-01-01 17:59:30
1203446.9676666667,1203446.9676666667,0.0,2018-01-01 18:00:30
1206098.9676666667,1206098.9676666667,0.0,2018-01-01 18:03:30
1208750.9676666667,1208750.9676666667,0.0,2018-01-01 18:06:30
1196800.4135837841,1196800.4135837841,0.0,2018-01-01 18:09:30
1199597.9676666667,1199597.9676666667,0.0,2018-01-01 18:14:30
1204017.9676666667,1204017.9676666667,0.0,2018-01-01 18:19:30
1208437.9676666667,1208437.9676666667,0.0,2018-01-01 18:24:30
1212504.3806000785,1212504.3806000785,0.0,2018-01-01 18:29:30
1213300.0,1213300.0,0.0,2018-01-01 18:34:30
1213300.0,1213300.0,0.0,2018-01-01 18:39:30
1213300.0,1213300.0,0.0,2018-01-01 18:44:30
1213300.0,1213300.0,0.0,2018-01-01 18:47:30
1213825.0,1213825.0,0.0,2018-01-01 18:49:00
1215260.0,1215260.0,0.0,2018-01-01 18:52:30
1215400.0,1215400.0,0.0,2018-01-01 18:55:30
1221087.5,1221087.5,0.0,2018-01-01 18:58:00
